7,118,0.001509,0
7,146,0.000505,0
7,1284,0.000751,0
7,133,0.031141,0
7,133,0,0
0,54,0.000164,0
7,112,0.015775,0
7,85,0.000607,0
0,54,0.026781,0
0,54,0.00517,0
9,274,0.28979,0
9,111,0.047173,0
9,68,0,0
9,78,0.003636,0
9,75,0.02742,0
9,68,0.038872,0
9,181,0.126204,0
9,71,0.043742,0
9,75,0.026582,0
9,1045,0.063916,0
9,68,0,0
9,287,0,0
9,78,0.001164,0
9,75,0.010066,0
9,68,0.0584,0
7,1446,0.06721,0
7,1446,0,0
0,54,0.000123,0
7,1446,0.000321,0
7,1466,0,0
0,54,0.000242,0
7,1466,0.00042,0
7,1466,0,0
7,1466,0,0
7,1466,0,0
0,54,0.000148,0
7,1466,0.011552,0
7,1466,0,0
0,54,0.000158,0
9,272,0.008681,0
7,1466,0.011405,0
7,1466,0,0
0,54,0.000161,0
7,1466,0.000199,0
7,1466,0,0
0,54,0.000102,0
7,1466,0.000675,0
7,1466,0,0
7,1466,0,0
7,1466,0,0
7,1466,0,0
7,1466,0,0
0,54,0.000213,0
7,1466,0.000345,0
7,1466,0,0
7,1466,0,0
7,1466,0,0
0,54,0.000156,0
7,1466,0.008999,0
7,1466,0,0
0,54,0.000147,0
7,1466,0.019781,0
7,1249,0,0
0,54,0.000398,0
9,71,0.008355,0
2,83,0.010256,0
9,75,0.000315,0
2,147,0.029426,0
9,1369,0.040061,0
9,290,0,0
9,78,0.001191,0
9,75,0.01036,0
9,68,0.058336,0
9,273,0.044592,0
9,71,0.04549,0
9,75,0.009738,0
2,89,0.034762,0
2,153,0.025487,0
0,66,0.010949,1
9,1392,0.002922,0
9,746,0,0
9,1388,0,0
9,78,0.000875,0
9,1392,0.004664,0
9,346,0,0
9,1387,0,0
9,1392,0.000495,0
9,1392,0,0
9,1392,0.000342,0
9,1392,0,0
9,1392,0.00092,0
9,1392,0,0
9,1392,0.002404,0
9,1170,0,0
9,298,0,0
9,75,0.000641,0
9,1387,0.001168,0
9,1392,0,0
9,1392,0.002018,0
9,1392,0,0
9,1392,0.001771,0
9,1392,0,0
9,75,0.004424,0
9,1392,0.006468,0
9,1392,0,0
9,459,0,0
2,89,0.006566,0
9,75,0.003911,0
0,66,0.003762,1
0,54,0.000233,0
7,592,0.002743,0
2,155,0.012734,0
9,68,0.010635,0
0,54,0.01961,0
7,491,0.019578,0
7,118,0.001151,0
7,146,0.000576,0
7,405,0.000813,0
7,117,0.000437,0
7,121,0.00031,0
7,121,0.00037,0
0,54,0.040264,0
0,54,0.000331,0
0,54,0.000293,1
0,54,0.000324,0
0,54,0.000257,1
0,113,0.000296,1
0,324,0,1
0,54,0.000262,0
0,54,0.000191,1
0,165,0.000331,1
7,159,0,0
7,85,0.000104,0
0,54,0.000161,0
7,160,0.013521,0
0,54,0.028556,0
0,54,0.013397,0
0,164,0.28294,0
0,164,0.114865,0
0,54,0.045405,0
7,674,0.144631,0
0,54,0.032559,0
0,164,0.197698,0
0,164,0.019681,0
7,1446,0.030077,0
7,1036,0,0
0,54,0.000319,0
9,1392,0.005147,0
9,119,0.00064,1
9,351,0.000712,1
0,54,0.018122,0
0,55,0.015273,0
9,262,0.03672,0
9,1392,0.003071,0
9,112,0.039874,0
9,68,0,0
9,78,0.000641,0
9,75,0.011373,0
9,1392,0.018077,1
9,670,0,0
9,71,0,0
9,67,0,0
9,120,0.000939,1
9,75,0.000272,0
9,75,0.02648,0
9,68,0.012145,0
9,118,0,0
9,75,0.026913,0
9,354,0.003165,0
9,67,0,0
9,77,0.000669,0
9,75,0.026661,0
9,67,0.022512,0
0,66,0.027221,1
0,54,2.89898,0
0,54,0.000109,1
13,75,0.998354,0
13,79,0.01432,0
13,67,0,0
13,75,0.006028,0
0,55,0.293785,0
0,66,0.02899,1
0,164,0.003168,0
0,164,0.077701,0
0,54,0.047682,0
2,84,0.241243,0
2,374,0.02119,0
0,66,0.00359,1
0,66,0.002118,1
0,66,0.029204,1
0,54,0.000138,0
3,455,0.000122,1
0,164,0.014543,0
0,66,0.001394,1
0,54,0.000151,0
4,71,0.002405,1
4,91,0.001172,0
5,85,0.00071,0
5,65,0.000364,0
4,71,0.001181,1
4,91,0.000926,1
0,54,0.006484,0
0,164,0.006114,0
3,455,0,1
0,54,0.00017,0
0,54,0.039607,0
5,85,0.359559,1
5,65,0.000566,1
4,71,0.594209,1
4,91,0.001959,1
4,71,0.002808,1
4,91,0.002937,1
6,92,0.002324,0
4,71,0.001962,1
0,66,0.001224,1
0,66,0.000188,1
4,91,0.001017,1
4,71,0.00454,1
4,91,0.002822,1
5,85,0.001736,0
5,65,0.000885,0
5,85,0.001202,0
5,65,0.000961,0
4,71,0.003879,1
4,91,0.001631,1
4,71,0.003397,1
4,91,0.002014,1
5,85,0.399377,1
5,65,0.000513,1
5,85,0.014497,1
5,65,0.000524,1
6,92,0.311523,0
4,71,0.25544,1
4,91,0.002056,1
4,71,0.002254,1
4,91,0.001873,1
4,71,0.008843,1
4,91,0.001285,1
4,71,0.012521,1
4,91,0.001007,1
6,92,0.470615,0
7,571,0.787214,0
0,54,0.048308,0
7,1466,0.001094,0
0,1466,0,0
0,54,0.000246,0
7,1466,0.017583,0
7,103,0,0
0,54,0.000421,0
7,118,0.005841,0
7,146,0.000912,0
7,462,0.000781,0
0,54,0.047178,0
7,113,0.01453,0
7,85,0.000556,0
0,54,0.032532,0
0,54,0.01478,0
7,319,0.172582,0
0,54,0.056694,0
7,201,0.219332,0
0,54,0.047624,0
7,1466,0.212175,0
7,1466,0,0
0,54,0.000161,0
7,1466,0.013536,0
7,1466,0,0
7,102,0,0
0,54,0.000177,0
0,164,0.426401,0
0,164,0.02306,0
0,54,0.049102,0
2,80,0.263438,0
2,266,0.027268,0
0,66,0.006427,1
3,455,0.000774,1
0,164,0.002182,0
0,164,0.030726,0
3,467,0,1
0,54,0.000242,0
0,66,0.041501,1
0,54,0.000209,0
8,571,0.005322,0
0,54,0.000176,0
0,54,0.074594,0
8,1466,0.001185,0
0,1466,0,0
0,54,0.000147,0
0,1466,0.016817,0
8,1131,0,0
0,54,0.000564,0
8,180,0.027052,0
8,153,0.000546,0
8,430,0.000575,0
8,328,0.074047,0
8,123,0,0
0,54,0.000337,0
8,92,0.00067,0
8,92,0.016075,0
8,772,0,0
8,92,0,0
0,54,0.000512,0
8,175,0.00562,0
0,54,0.074278,0
8,1002,0.029484,0
8,92,0,0
0,54,0.000588,0
8,201,0.042863,0
9,115,0.062902,0
9,112,0.043789,0
9,68,0,0
9,78,0.000946,0
9,75,0.010705,0
8,771,0.008242,0
8,92,0,0
0,54,0.000332,0
8,222,0.004637,0
9,68,0.044973,0
0,54,0.076998,0
0,1466,0.067154,0
0,1466,0,0
0,54,0.000211,0
8,1201,0.000327,0
0,1466,0,0
0,54,0.00039,0
0,1466,0.014741,0
8,632,0,0
0,54,0.000316,0
2,85,0.359477,0
2,81,0.000375,0
2,85,0.016436,0
2,130,0.00876,0
2,285,0,0
3,455,0.011591,1
2,130,0.002851,0
0,66,0.005661,1
0,66,0.029401,1
0,54,0.000169,0
3,455,0.000316,1
3,455,0.004533,1
0,54,0.000137,0
0,54,0.025217,0
3,507,0.014579,1
0,54,0.000123,0
4,168,0.108275,0
4,434,0.008863,0
4,467,0,0
4,426,0.000362,0
4,426,0,0
4,411,0.003678,0
4,434,0,0
4,419,0.019314,0
7,243,0.213927,0
0,54,0.04774,0
7,223,0.237638,0
0,54,0.047706,0
0,164,2.712298,0
8,80,0.099029,0
8,84,0.000884,1
0,164,0.108999,0
0,54,0.066001,0
0,54,0.081673,0
0,164,0.021475,0
0,164,0.040697,0
0,54,0.051194,0
8,220,0.449472,0
0,54,0.074664,0
8,771,0.024565,0
8,92,0,0
0,54,0.000187,0
8,212,0.002684,0
0,54,0.115825,0
0,1466,0.064164,0
0,1466,0,0
0,54,0.000238,0
8,1201,0.017216,0
8,286,0,0
8,92,0,0
0,54,0.000417,0
2,85,0.126122,0
0,66,0.011184,1
9,1392,0.002581,0
9,121,0.000545,1
9,436,0.000912,1
9,144,0.000762,1
0,66,0.000825,1
0,54,0.000229,0
7,571,0.005195,0
2,130,0.001076,0
0,54,0.004422,0
7,1466,0.000532,0
0,1466,0,0
0,54,0.000154,0
9,1392,0.000965,0
9,118,0.000746,1
9,436,0.001164,1
9,172,0.001287,1
0,1466,0.010644,0
7,1466,0,0
7,266,0,0
0,54,0.000306,0
9,146,0.013502,1
9,145,0.001236,1
9,147,0.000867,1
9,1392,0.00402,0
7,118,0.001144,0
7,146,0.000525,0
7,392,0.000577,0
7,123,0.000263,0
7,126,0.000248,0
0,54,0.003751,0
0,54,0.001044,1
0,66,0.00045,1
0,54,0.000259,0
0,54,0.000263,0
0,116,0.011217,1
0,85,0,1
0,54,0.000173,0
7,85,0.000257,0
0,54,0.004755,0
9,1392,0.002858,0
9,1392,0,1
9,670,0,0
9,71,0,0
9,70,0,0
9,70,0.000423,0
9,70,0,0
9,120,0.000648,1
9,75,0.00029,0
9,75,0.00023,0
9,75,0.000197,0
0,1466,0.006807,0
0,1466,0,0
0,54,0.00013,0
0,1466,0.00029,0
0,1466,0,0
0,54,9.2E-05,0
0,1466,0.001323,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,928,0,0
0,54,0.000176,0
9,70,0.001413,0
9,118,0,0
9,75,0.000645,0
0,1466,0.001818,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000126,0
0,1466,0.000904,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,126,0,0
7,85,0,0
0,54,0.000188,0
0,1466,0.001853,0
0,1466,0,0
0,54,0.000187,0
0,1466,0.000251,0
0,1466,0,0
0,54,0.000121,0
0,1466,0.001278,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000135,0
0,1466,0.000648,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000143,0
0,1466,0.000251,0
7,1466,0,0
0,54,9.7E-05,0
0,1466,0.001697,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000199,0
0,1466,0.009697,0
7,202,0,0
0,54,0.000177,0
9,1392,0.036709,1
9,670,0,0
9,71,0,0
9,70,0,0
9,1388,0.001199,0
9,652,0,0
9,1388,0,0
9,1392,0.000335,0
9,1392,0,0
9,121,8.9E-05,1
9,75,0.000311,0
9,75,0.000254,0
9,77,0.000296,0
9,77,0.000243,0
9,75,0.000192,0
9,1392,0.004131,0
9,794,0,0
9,1388,0,0
9,473,0.000478,0
9,67,0,0
9,75,0.000172,0
9,476,7.1E-05,0
9,1388,0,0
9,1392,0,0
9,1392,0.000406,0
9,1392,0,0
9,504,0,0
9,67,0,0
9,77,4.1E-05,0
9,75,0.000266,0
9,1388,0.000114,0
9,1392,0,0
9,77,0.000255,0
9,77,0.00027,0
9,75,0.000165,0
9,75,0.000163,0
9,77,0.000296,0
9,1392,0.013431,0
9,1392,0,0
9,799,0,0
9,67,0,0
9,75,0.000489,0
9,75,0.0002,0
9,119,0.017522,0
9,67,0,0
9,68,0.011545,0
9,75,0.015495,0
9,1030,0.124498,0
9,67,0,0
9,77,0.000735,0
9,75,0.026151,0
9,67,0.022989,0
0,1466,0.006699,0
0,1466,0,0
0,54,0.000243,0
7,1290,0.01302,0
0,1466,0.047972,0
0,1466,0,0
0,54,0.000112,0
0,1466,0.000251,0
0,1466,0,0
0,54,7.4E-05,0
0,1466,0.002075,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,928,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000239,0
0,1466,0.00019,0
7,928,0,0
0,54,0.000223,0
0,1466,0.009125,0
7,788,0,0
0,54,0.000378,0
0,1466,0.047944,0
0,1466,0,0
0,54,0.00022,0
0,1466,0.000317,0
0,1466,0,0
7,229,0,0
0,54,0.00031,0
0,1466,0.000217,0
0,1466,0,0
0,54,0.000155,0
0,1466,0.000328,0
0,1466,0,0
7,229,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000307,0
0,1466,0.000487,0
0,1466,0,0
7,229,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000381,0
0,1466,0.001793,0
0,1466,0,0
7,404,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,579,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000692,0
0,1466,0.017493,0
0,1466,0,0
7,356,0,0
0,54,0.000316,0
0,1466,0.038832,0
0,1466,0,0
0,54,0.000269,0
0,1466,0.000334,0
0,1466,0,0
7,229,0,0
0,54,0.00031,0
0,1466,0.000315,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000206,0
7,1466,0.000291,0
0,1466,0,0
0,54,0.000159,0
0,1466,0.000889,0
0,1466,0,0
7,404,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,229,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,260,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000923,0
0,1466,0.000611,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,538,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000549,0
0,1466,0.000398,0
0,1466,0,0
7,404,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000487,0
0,1466,0.0005,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000266,0
0,1466,0.002817,0
7,1466,0,0
7,610,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000769,0
7,1206,0.00957,0
0,54,0.000426,0
0,1466,0.006201,0
0,1466,0,0
0,54,0.000168,0
0,1466,0.000336,0
0,1466,0,0
0,54,0.000159,0
0,1466,0.001202,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,928,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000397,0
0,1466,0.011417,0
7,1466,0,0
7,121,0,0
0,54,0.00029,0
0,1466,0.021016,0
0,1466,0,0
0,54,0.000135,0
0,1466,0.000141,0
0,1466,0,0
0,54,6.8E-05,0
0,1466,0.00066,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000108,0
0,1466,0.001552,0
7,928,0,0
7,94,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.00032,0
0,1466,0.002804,0
0,1466,0,0
0,1466,0,0
7,418,0,0
0,1466,0,0
0,1466,0,0
7,157,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000338,0
0,1466,0.000618,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,928,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1464,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000575,0
0,1466,0.011134,0
7,585,0,0
7,85,0,0
0,54,0.000259,0
8,245,0.071119,0
0,54,0.074795,0
8,771,0.023761,0
8,92,0,0
0,54,0.000333,0
8,237,0.004707,0
0,54,0.115858,0
0,1466,0.109982,0
0,1466,0,0
0,54,0.000219,0
8,1201,0.018971,0
8,1207,0,0
8,92,0,0
0,54,0.00047,0
2,82,0.14762,0
7,120,0.006979,0
9,148,0.000678,0
9,139,0.002439,0
9,167,0.000638,0
9,139,0.000615,0
7,126,0.000503,0
0,54,0.000133,0
9,137,0.00097,0
9,137,0.000661,0
9,140,0.000548,0
7,120,0.00101,0
9,69,9.8E-05,0
9,1388,0,0
9,1392,0,0
9,1392,0.000496,0
9,1392,0,0
0,54,0.001397,0
9,1392,0.000269,0
9,373,0,0
9,69,0,0
9,136,0.000318,0
9,1388,7.5E-05,0
9,1392,0,0
9,77,0.000495,0
9,75,0.000293,0
9,75,0.000282,0
9,75,0.000293,0
9,1392,0.000152,0
9,973,0,0
9,69,0,0
9,77,0.000217,0
9,1388,0.000343,0
9,1392,0,0
9,75,0.00038,0
9,1392,1E-05,0
9,1392,0,0
9,67,0,0
9,75,0.000376,0
9,1392,5.6E-05,0
9,1392,0,0
9,77,0.000332,0
9,1392,2.1E-05,0
9,1392,0,0
9,67,0,0
9,75,0.000262,0
9,75,0.000324,0
9,1392,9E-05,0
9,1392,0,0
9,67,0,0
0,54,0,0
9,75,0.000411,0
2,185,5.8E-05,0
9,75,0.000838,0
0,1466,0.000229,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000229,0
9,1392,0.000749,0
9,1392,0,0
9,1392,0,0
9,1392,0,0
9,75,0.000886,0
0,1466,0.000253,0
7,928,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
9,75,0.000156,0
0,54,0.000341,0
0,1466,0.002136,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,403,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,928,0,0
0,1466,0,0
0,54,0.000648,0
0,1466,0.003838,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
7,750,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,229,0,0
0,1466,0,0
0,1466,0,0
7,157,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000926,0
0,1466,0.000581,0
7,229,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,229,0,0
0,1466,0,0
0,54,0.000481,0
9,1392,0.003977,0
9,1392,0,0
9,861,0,0
9,69,0,0
0,54,0.000719,1
0,625,0.001233,0
0,1466,0,0
0,1466,0,0
0,54,0.000332,0
7,1466,0.00022,0
0,1466,0,0
0,54,0.000134,0
7,1466,0.001662,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,54,0.000231,0
9,67,0.000215,0
9,69,0,0
9,1388,0.000323,0
9,1392,0,0
9,75,0.001026,0
9,75,0.000349,0
0,1466,0.000578,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
7,1466,0,0
0,54,0.000263,0
9,77,0.001055,0
0,1466,0.00128,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,54,0.000199,0
0,1466,0.00626,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000265,0
0,1466,0.000903,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,54,0.000167,0
0,1466,0.004682,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,54,0.000242,0
7,1466,0.001512,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,54,0.000207,0
9,1392,0.000759,0
9,215,0,0
9,67,0,0
9,75,0.000707,0
0,1466,0.001344,0
0,1466,0,0
0,1466,0,0
7,1466,0,0
0,1466,0,0
0,1466,0,0
0,1222,0,0
